"rules"	"support"	"confidence"	"lift"
"{cextraccion_autoservicio=[ 0.00, 4.15),Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.000102939435583075	0.0412371134020619	12.985279620378
"{ctarjeta_visa_descuentos=0,Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.000118380350920536	0.0531177829099307	16.7264196495746
"{tcallcenter=0,Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.000118380350920536	0.0548926014319809	17.2852976330926
"{tmovimientos_ultimos90dias=[   0, 153),Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.000102939435583075	0.0738007380073801	23.2393380659901
"{ccajeros_propio_transacciones=[ 0.00, 3.95),Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.000113233379141382	0.0412757973733583	12.9974609333427
"{ccajeros_ajenos_transacciones=[ 0.00, 2.35),Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.000113233379141382	0.0424710424710425	13.3738352846943
"{tplan_sueldo=[ 0.00, 1.75),Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.000108086407362228	0.0363951473136915	11.4605782438084
"{mautoservicio=[     0,  7077),Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.000118380350920536	0.0412186379928315	12.9794618427703
"{mcajeros_ajenos=[    0, 4629),Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.000113233379141382	0.0411214953271028	12.9488722943395
"{mextraccion_autoservicio=[     0, 14933),Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.000113233379141382	0.040590405904059	12.7816359362945
"{Master_mpagominimo=[ 15155, 30309),Visa_mconsumototal=[ -29444,  27849)} => {clase=BAJA+2}"	0.000102939435583075	0.037593984962406	11.8380838644423
"{Master_mpagominimo=[ 15155, 30309),Visa_mconsumospesos=[ -29444,  27849)} => {clase=BAJA+2}"	0.000102939435583075	0.037593984962406	11.8380838644423
"{tcuenta_debitos_automaticos=[ 0.00, 2.65),Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.000118380350920536	0.0409982174688057	12.9100529559105
"{Master_msaldodolares=[ -7449,  7335),Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.000113233379141382	0.0425531914893617	13.3997034380496
"{tcaja_seguridad=0,Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.0434782608695652	13.6910013388768
"{Master_mpagominimo=[ 15155, 30309),VisaMaster_cant_tarjetas=2} => {clase=BAJA+2}"	0.000102939435583075	0.0337837837837838	10.6382780673705
"{Master_mpagominimo=[ 15155, 30309),Visa_mconsumosdolares=[    0, 1312)} => {clase=BAJA+2}"	0.000102939435583075	0.0359066427289048	11.3067515545481
"{Master_mpagominimo=[ 15155, 30309),Visa_mpagosdolares=[    0, 1024)} => {clase=BAJA+2}"	0.000102939435583075	0.0342465753424658	10.7840079039098
"{Master_mpagado=[     0, 12822),Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.0441988950276243	13.9179240130018
"{Master_mpagominimo=[ 15155, 30309),VisaMaster_mlimitecompra=[      0, 230690)} => {clase=BAJA+2}"	0.000118380350920536	0.0459081836327345	14.4561670823669
"{Master_mfinanciacion_limite=[      0, 251604),Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.0387722132471729	12.2090997399999
"{Master_mlimitecompra=[    966, 280478),Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.0387722132471729	12.2090997399999
"{Master_mpagominimo=[ 15155, 30309),Visa_tconsumos=[  0.0, 47.1)} => {clase=BAJA+2}"	0.000102939435583075	0.0348432055749129	10.9718826060685
"{Master_fultimo_cierre=[20155928,20160428],Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.0385232744783307	12.1307106565971
"{mttarjeta_visa_debitos_automaticos=[     0,  5297),Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.000113233379141382	0.0433925049309665	13.6639973914628
"{Master_mpagominimo=[ 15155, 30309),Visa_madelantodolares=[   0,  60)} => {clase=BAJA+2}"	0.000102939435583075	0.034965034965035	11.0102458319638
"{mcajeros_propio=[     0, 14933),Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.000113233379141382	0.0379965457685665	11.9648474567731
"{tcaja_ahorro=2,Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.042031523642732	13.2354338687565
"{mrentabilidad=[ -7731,  3834),Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.000118380350920536	0.0477178423236514	15.0260159922527
"{ctarjeta_master_descuentos=0,Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.000118380350920536	0.0490405117270789	15.4425153694367
"{tpagodeservicios=[ 0.0, 1.5),Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.000118380350920536	0.038917089678511	12.2547203185547
"{ccajeros_propios_descuentos=[ 0.00, 1.25),Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.0398671096345515	12.5538749818272
"{mtarjeta_master_consumo=[     0, 13004),Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.000113233379141382	0.0856031128404669	26.9558236477496
"{mprestamos_personales=[      0,  94896),Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.000118380350920536	0.041970802919708	13.2163133362515
"{ttarjeta_master_debitos_automaticos=[ 0.0, 3.6),Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.0466019417475728	14.6746266777863
"{ccallcenter_transacciones=[  0.0,  7.3),Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.0436363636363636	13.7407867982909
"{Master_mpagominimo=[ 15155, 30309),Visa_msaldodolares=[ -5799, 16870)} => {clase=BAJA+2}"	0.000102939435583075	0.0363636363636364	11.4506556652424
"{ccambio_monedas_compra=0,Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.000118380350920536	0.0402802101576182	12.6839574575583
"{Master_mpagominimo=[ 15155, 30309),Visa_mpagado=[     0, 18987)} => {clase=BAJA+2}"	0.000102939435583075	0.03584229390681	11.2864885589307
"{Master_mpagominimo=[ 15155, 30309),VisaMaster_mconsumospesos=[-17300, 28314)} => {clase=BAJA+2}"	0.000118380350920536	0.0432330827067669	13.6137964441086
"{Master_mpagominimo=[ 15155, 30309),VisaMaster_mconsumototal=[-17300, 28314)} => {clase=BAJA+2}"	0.000118380350920536	0.0432330827067669	13.6137964441086
"{cprestamos_personales=[ 0.0, 4.1),Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.000102939435583075	0.0417536534446764	13.1479344799234
"{tseguro_auto=0,Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.000108086407362228	0.0357142857142857	11.2461796712202
"{tpagomiscuentas=[  0.0, 11.7),Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.0400667779632721	12.6167491470116
"{Master_mpagominimo=[ 15155, 30309),Visa_Fvencimiento=[2.0e+07,2.4e+07)} => {clase=BAJA+2}"	0.000102939435583075	0.033955857385399	10.6924628453027
"{mttarjeta_master_debitos_automaticos=[    0, 4072),Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.0473372781065089	14.9061789725049
"{tfondos_comunes_inversion=0,Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.0392156862745098	12.3487463056535
"{Master_mpagominimo=[ 15155, 30309),VisaMaster_mpagosdolares=[    0, 1305)} => {clase=BAJA+2}"	0.00012352732269969	0.0390879478827362	12.3085223763192
"{cprestamos_hipotecarios=0,Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.000118380350920536	0.0382695507487521	12.0508148224057
"{tcuenta_corriente=1,Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.000118380350920536	0.037953795379538	11.9513856572043
"{Master_mpagominimo=[ 15155, 30309),Visa_fultimo_cierre=[20155448,20160428]} => {clase=BAJA+2}"	0.000102939435583075	0.0336134453781513	10.5846396905602
"{cprestamos_prendarios=0,Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.0399334442595674	12.574763292945
"{Master_mpagominimo=[ 15155, 30309),VisaMaster_mpagado=[     0, 19615)} => {clase=BAJA+2}"	0.00012352732269969	0.0423280423280423	13.328805536261
"{ttitulos=[ 0.00, 2.75),Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.0387096774193548	12.1894076436451
"{Master_mpagominimo=[ 15155, 30309),VisaMaster_madelantopesos=[    0, 2070)} => {clase=BAJA+2}"	0.000108086407362228	0.0449678800856531	14.1600720485599
"{ccheques_depositados_rechazados=0,Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.0402684563758389	12.6802562735905
"{mprestamos_prendarios=[     0, 46000),Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.0396694214876033	12.4916243620826
"{marketing_activo_ultimos90dias=1,Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.0385232744783307	12.1307106565971
"{cliente_vip=0,Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.038961038961039	12.2685596413311
"{mcajeros_propios_descuentos=[  -0.17, 215.46),Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.0388349514563107	12.228855564822
"{tpaquete9=0,Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.0391517128874388	12.3286015319086
"{mprestamos_hipotecarios=[      0,  97391),Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.000118380350920536	0.0378289473684211	11.9120718885951
"{Master_mpagominimo=[ 15155, 30309),VisaMaster_msaldototal=[ -38842, 100319)} => {clase=BAJA+2}"	0.000113233379141382	0.0525059665871122	16.5337629533929
"{mtarjeta_visa_descuentos=[    0, 1502),Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.0394088669950739	12.409577568243
"{mpasivos_margen=[  -860,  8762),Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.0387722132471729	12.2090997399999
"{tpaquete7=0,Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.0398671096345515	12.5538749818272
"{Master_mpagominimo=[ 15155, 30309),VisaMaster_madelantodolares=[   0, 179)} => {clase=BAJA+2}"	0.00012352732269969	0.0394088669950739	12.409577568243
"{tcuentas=1,Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.0385232744783307	12.1307106565971
"{Master_mpagominimo=[ 15155, 30309),VisaMaster_msaldopesos=[ -44952, 115098)} => {clase=BAJA+2}"	0.000113233379141382	0.0508083140877598	15.9991840126366
"{mcomisiones_otras=[ -5231,  2754),Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.000118380350920536	0.038655462184874	12.1723356441442
"{mcomisiones=[ -5231,  2754),Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.000118380350920536	0.038655462184874	12.1723356441442
"{mtarjeta_visa_consumo=[      0,  58350),Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.0406091370558376	12.7875342454483
"{mtransferencias_emitidas=[      0,  63175),Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.0392156862745098	12.3487463056535
"{Master_mpagominimo=[ 15155, 30309),VisaMaster_msaldodolares=[ -14466,  36239)} => {clase=BAJA+2}"	0.00012352732269969	0.038961038961039	12.2685596413311
"{ccheques_emitidos=[  0.00,  9.65),Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.000118380350920536	0.0380794701986755	11.990959781897
"{tcajas_extracciones=[ 0.00, 4.95),Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.0390243902439024	12.2885085187967
"{mcaja_ahorro_Paquete=[   -221, 316625),Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.0387096774193548	12.1894076436451
"{mcuenta_debitos_automaticos=[     0, 19465),Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.0390243902439024	12.2885085187967
"{Master_mpagominimo=[ 15155, 30309),VisaMaster_mconsumosdolares=[    0, 4407)} => {clase=BAJA+2}"	0.00012352732269969	0.0388978930307942	12.248675427974
"{mcuentas_saldo=[ -638817,  952725),Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.0385852090032154	12.1502134068488
"{mplan_sueldo=[ -747789,  205313),Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.0388349514563107	12.228855564822
"{ccheques_depositados=[  0.0, 12.2),Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.0391517128874388	12.3286015319086
"{tcambio_monedas=[ 0.0, 4.8),Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.0387722132471729	12.2090997399999
"{mtarjeta_master_descuentos=[    0, 1318),Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.0390879478827362	12.3085223763192
"{mactivos_margen=[ -3091,  3477),Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.0395387149917628	12.4504657974629
"{mplazo_fijo_dolares=[       0, 1288350),Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.0385232744783307	12.1307106565971
"{mpagomiscuentas=[      0, 113242),Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.0388978930307942	12.248675427974
"{mcheques_depositados=[      0, 319002),Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.0386473429951691	12.1697789678904
"{ccambio_monedas_venta=[ 0.0, 4.8),Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.0385232744783307	12.1307106565971
"{mpagodeservicios=[     0, 18155),Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.0386473429951691	12.1697789678904
"{ctransferencias_recibidas=0,Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.0387096774193548	12.1894076436451
"{mcambio_monedas_venta=[     0, 18510),Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.0385852090032154	12.1502134068488
"{chomebanking_transacciones=[    0,  542),Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.038961038961039	12.2685596413311
"{mcheques_emitidos_rechazados=[     0, 31731),Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.000113233379141382	0.0355987055016181	11.2097842677535
"{tplazo_fijo=[  0.0, 11.2),Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.0385232744783307	12.1307106565971
"{ccheques_emitidos_rechazados=[ 0.00, 2.45),Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.000118380350920536	0.0370967741935484	11.6815156584932
"{mcaja_ahorro_Nopaquete=[  -2808,  48503),Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.0385232744783307	12.1307106565971
"{mcaja_ahorro_dolares=[  -27546, 1533543),Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.0385232744783307	12.1307106565971
"{mcambio_monedas_compra=[     0, 17250),Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.0386473429951691	12.1697789678904
"{mfondos_comunes_inversion_pesos=[       0, 1113544),Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.0385852090032154	12.1502134068488
"{mtitulos=[       0, 4536880),Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.0385232744783307	12.1307106565971
"{tcajas_otras=[  0.0,  8.3),Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.038961038961039	12.2685596413311
"{mplazo_fijo_pesos=[       0, 3258986),Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.0385232744783307	12.1307106565971
"{tcajas_depositos=[  0.0, 14.9),Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.0386473429951691	12.1697789678904
"{mtransferencias_recibidas=[     0, 20125),Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.0385232744783307	12.1307106565971
"{mcheques_depositados_rechazados=[      0, 126500),Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.0385232744783307	12.1307106565971
"{Master_mpagominimo=[ 15155, 30309),VisaMaster_mpagominimo=[      0,  91418)} => {clase=BAJA+2}"	0.00012352732269969	0.0387722132471729	12.2090997399999
"{mcheques_emitidos=[       0,  829150),Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.0385232744783307	12.1307106565971
"{ctransferencias_emitidas=[  0.0, 26.9),Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.0385852090032154	12.1502134068488
"{mfondos_comunes_inversion_dolares=[       0,  855595),Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.0385232744783307	12.1307106565971
"{cplan_sueldo_transaccion=0,Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.0385232744783307	12.1307106565971
"{mplan_sueldo_manual=0,Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.0385232744783307	12.1307106565971
"{mcuenta_corriente_Nopaquete=[  -2167, 136281),Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.0385232744783307	12.1307106565971
"{tpaquete4=0,Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.0385232744783307	12.1307106565971
"{tpaquete3=0,Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.0385232744783307	12.1307106565971
"{mbonos_corporativos=0,Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.0385232744783307	12.1307106565971
"{mcuenta_corriente_dolares=0,Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.0385232744783307	12.1307106565971
"{tpaquete2=0,Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.0385232744783307	12.1307106565971
"{ccuenta_descuentos=0,Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.0385232744783307	12.1307106565971
"{tpaquete5=0,Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.0385232744783307	12.1307106565971
"{tpaquete6=0,Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.0385232744783307	12.1307106565971
"{minversiones_otras=0,Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.0385232744783307	12.1307106565971
"{mcuenta_descuentos=0,Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.0385232744783307	12.1307106565971
"{tpaquete8=0,Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.0385232744783307	12.1307106565971
"{mmonedas_extranjeras=0,Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.0385232744783307	12.1307106565971
"{tpaquete1=1,Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.0385232744783307	12.1307106565971
"{cautoservicio_transacciones=0,Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.0385232744783307	12.1307106565971
"{tcajas_consultas=0,Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.0385232744783307	12.1307106565971
"{tautoservicio=0,Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.0385232744783307	12.1307106565971
"{mrentabilidad_annual=0,Master_mpagominimo=[ 15155, 30309)} => {clase=BAJA+2}"	0.00012352732269969	0.0385232744783307	12.1307106565971
"{Visa_Finiciomora=[20159960,20160421],Visa_mpagominimo=[ 22376, 44752)} => {clase=BAJA+2}"	0.000128674294478843	0.158227848101266	49.8248466446464
"{Visa_marca_atraso=1,Visa_mpagominimo=[ 22376, 44752)} => {clase=BAJA+2}"	0.000128674294478843	0.157232704402516	49.5114828292713
"{mcuenta_corriente_Paquete=[-290698,  -1560),Visa_mpagominimo=[ 22376, 44752)} => {clase=BAJA+2}"	0.000144115209816305	0.0569105691056911	17.9207415899118
"{Visa_mpagospesos=[  -9622,  13997],Visa_mpagominimo=[ 22376, 44752)} => {clase=BAJA+2}"	0.000133821266257997	0.105263157894737	33.1466348204385
"{tcajas=0,Visa_mpagominimo=[ 22376, 44752)} => {clase=BAJA+2}"	0.000118380350920536	0.0682492581602374	21.4912157515306
"{ttarjeta_debito=1,Visa_mpagominimo=[ 22376, 44752)} => {clase=BAJA+2}"	0.00012352732269969	0.044362292051756	13.9693765971534
"{ctarjeta_debito_transacciones=[  0.00,  5.35),Visa_mpagominimo=[ 22376, 44752)} => {clase=BAJA+2}"	0.000149262181595458	0.0425219941348974	13.3898796085496
"{ttarjeta_visa_debitos_automaticos=[ 0.00, 3.35),Visa_mpagominimo=[ 22376, 44752)} => {clase=BAJA+2}"	0.000108086407362228	0.0469798657718121	14.793632319189
"{cextraccion_autoservicio=[ 0.00, 4.15),Visa_mpagominimo=[ 22376, 44752)} => {clase=BAJA+2}"	0.000133821266257997	0.0390977443609023	12.31160721902
"{ctarjeta_visa_descuentos=0,Visa_mpagominimo=[ 22376, 44752)} => {clase=BAJA+2}"	0.000138968238037151	0.046551724137931	14.658813502487
"{tcallcenter=0,Visa_mpagominimo=[ 22376, 44752)} => {clase=BAJA+2}"	0.000144115209816305	0.0495575221238938	15.6053183402418
"{tseguro_vida_mercado_abierto=0,Visa_mpagominimo=[ 22376, 44752)} => {clase=BAJA+2}"	0.000113233379141382	0.0356564019448947	11.2279524756428
"{Visa_mlimitecompra=[    661, 159310),Visa_mpagominimo=[ 22376, 44752)} => {clase=BAJA+2}"	0.000138968238037151	0.0500927643784787	15.7738623959971
"{tmovimientos_ultimos90dias=[   0, 153),Visa_mpagominimo=[ 22376, 44752)} => {clase=BAJA+2}"	0.000133821266257997	0.07202216066482	22.6792764560895
"{tseguro_accidentes_personales=0,Visa_mpagominimo=[ 22376, 44752)} => {clase=BAJA+2}"	0.000102939435583075	0.0326797385620915	10.290621921378
"{tseguro_vivienda=0,Visa_mpagominimo=[ 22376, 44752)} => {clase=BAJA+2}"	0.000108086407362228	0.0336	10.580405834684
"{ccajeros_propio_transacciones=[ 0.00, 3.95),Visa_mpagominimo=[ 22376, 44752)} => {clase=BAJA+2}"	0.000133821266257997	0.0362622036262204	11.4187152031357
"{ctarjeta_master_transacciones=[  0.00,  7.15),Visa_mpagominimo=[ 22376, 44752)} => {clase=BAJA+2}"	0.000118380350920536	0.0616621983914209	19.4169965369056
"{ccajeros_ajenos_transacciones=[ 0.00, 2.35),Visa_mpagominimo=[ 22376, 44752)} => {clase=BAJA+2}"	0.000144115209816305	0.0397727272727273	12.5241546338588
"{tplan_sueldo=[ 0.00, 1.75),Visa_mpagominimo=[ 22376, 44752)} => {clase=BAJA+2}"	0.000128674294478843	0.0332005312084993	10.4546158962206
"{mautoservicio=[     0,  7077),Visa_mpagominimo=[ 22376, 44752)} => {clase=BAJA+2}"	0.000144115209816305	0.037037037037037	11.6627048442283
"{mcajeros_ajenos=[    0, 4629),Visa_mpagominimo=[ 22376, 44752)} => {clase=BAJA+2}"	0.000144115209816305	0.0385144429160935	12.1279296591976
